ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Coordonnées Départs,Longitude départs,Latitude départs,Ville arrivée,Pays Arrivée,Coordonnées arrivées,Longitude arrivées,Latitude arrivées,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-1937-12b,1937,12b,Nîmes - Montpellier,Nîmes,France,"4.360054,43.836699",4.360054,43.836699,Grenoble,France,"5.724524,45.188529",5.724524,45.188529,114,,Raymond Passat Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1937-13a,1937,13a,Montpellier - Narbonne,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,Briançon,France,"6.643179,44.899416",6.643179,44.899416,59,CLM indiv,Léo Amberg Drapeau de Suisse Suisse,,Roger Lapébie Drapeau de France France,
E-1937-13b,1937,13b,Narbonne - Perpignan,Narbonne,France,"3.003078,43.184277",3.003078,43.184277,Digne-les-Bains,France,"6.235976,44.092193",6.235976,44.092193,234,,Edward Vissers Drapeau belge Belgique,,Roger Lapébie Drapeau de France France,
E-1937-14a,1937,14a,Perpignan - Bourg-Madame,Perpignan,France,"2.895872,42.698684",2.895872,42.698684,Nice,France,"7.265592,43.696036",7.265592,43.696036,192,,Maurice Archambaud Drapeau de France France,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1937-14b,1937,14b,Bourg-Madame - Ax-les-Thermes,Bourg-Madame,France,"1.944595,42.434397",1.944595,42.434397,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,251,,Félicien Vervaecke Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-14c,1937,14c,Ax-les-Thermes - Luchon,Ax-les-Thermes,France,"1.837545,42.720254",1.837545,42.720254,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,169,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-15,1937,15,Luchon - Pau,Luchon,France,"0.592943,42.788963",0.592943,42.788963,Paris,France,"2.352222,48.856614",2.352222,48.856614,194,,Julián Berrendero Drapeau : Seconde République espagnoleEspagne,,Sylvère Maes Drapeau belge Belgique,
E-1937-16,1937,16,Pau - Bordeaux,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Toulon,France,"5.928,43.124228",5.928,43.124228,161,,Walter Generati Drapeau : ItalieItalie,,Marcel Kint Drapeau belge Belgique,
E-1937-17a,1937,17a,Bordeaux - Royan,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,Marseille,France,"5.36978,43.296482",5.36978,43.296482,220,,Erich Bautz Drapeau : Allemagne Reich allemand,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-17b,1937,17b,Royan - Saintes,Royan,France,"-1.043182,45.623027",-1.043182,45.623027,Nîmes,France,"4.360054,43.836699",4.360054,43.836699,175,,Henri Puppo Drapeau de France France,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-17c,1937,17c,Saintes - La Rochelle,Saintes,France,"-0.633389,45.744175",-0.633389,45.744175,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,34,CLM indiv,Sylvère Maes Drapeau belge Belgique,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-18a,1937,18a,La Rochelle - La Roche-sur-Yon,La Rochelle,France,"-1.151139,46.160329",-1.151139,46.160329,Narbonne,France,"3.003078,43.184277",3.003078,43.184277,93,,Léo Amberg Drapeau de Suisse Suisse,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-18b,1937,18b,La Roche-sur-Yon - Rennes,La Roche-sur-Yon,France,"-1.426442,46.670511",-1.426442,46.670511,Perpignan,France,"2.895872,42.698684",2.895872,42.698684,180,,Gustaaf Deloor Drapeau belge Belgique,,Erich Bautz Drapeau : Allemagne Reich allemand,
E-1937-19a,1937,19a,Rennes - Vire,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,Bourg-Madame,France,"1.944595,42.434397",1.944595,42.434397,228,,Gino Bartali Drapeau : ItalieItalie,,Gino Bartali Drapeau : ItalieItalie,
E-1937-19b,1937,19b,Vire - Caen,Vire,France,"-0.888482,48.837781",-0.888482,48.837781,Ax-les-Thermes,France,"1.837545,42.720254",1.837545,42.720254,194,,Otto Weckerling Drapeau : Allemagne Reich allemand,,Gino Bartali Drapeau : ItalieItalie,
E-1937-2,1937,2,Lille - Charleville-Mézières,Lille,France,"3.057256,50.62925",3.057256,50.62925,Luchon,France,"0.592943,42.788963",0.592943,42.788963,220,,Roger Lapébie Drapeau de France France,,Sylvère Maes Drapeau belge Belgique,
E-1937-20,1937,20,Caen - Paris,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,Royan,France,"-1.043182,45.623027",-1.043182,45.623027,65,CLM indiv,Gustave Danneels Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-3,1937,3,Charleville-Mézières - Metz,Charleville-Mézières,France,"4.726096,49.762085",4.726096,49.762085,Saintes,France,"-0.633389,45.744175",-0.633389,45.744175,112,,Alphonse Antoine Drapeau de France France,,Sylvère Maes Drapeau belge Belgique,
E-1937-4,1937,4,Metz - Belfort,Metz,France,"6.176905,49.119666",6.176905,49.119666,La Rochelle,France,"-1.151139,46.160329",-1.151139,46.160329,51,,René Pedroli Drapeau de Suisse Suisse,,Sylvère Maes Drapeau belge Belgique,
E-1937-5a,1937,5a,Belfort - Lons-le-Saunier,Belfort,France,"6.863849,47.639674",6.863849,47.639674,La Roche-sur-Yon,France,"-1.426442,46.670511",-1.426442,46.670511,103,,Francesco Camusso Drapeau : ItalieItalie,,Sylvère Maes Drapeau belge Belgique,
E-1937-5b,1937,5b,Lons-le-Saunier - Champagnole,Lons-le-Saunier,France,"5.550796,46.671361",5.550796,46.671361,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,63,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-5c,1937,5c,Champagnole - Genève (CH),Champagnole,France,"5.905725,46.746091",5.905725,46.746091,Vire,France,"-0.888482,48.837781",-0.888482,48.837781,99,,Éloi Meulenberg Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1937-6,1937,6,Genève (CH) - Aix-les-Bains,Genève,Suisse,"6.142296,46.198392",6.142296,46.198392,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,59,,Mariano Cañardo Drapeau : Seconde République espagnoleEspagne,,Sylvère Maes Drapeau belge Belgique,
E-1937-7,1937,7,Aix-les-Bains - Grenoble,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,Lons-le-Saunier,France,"5.550796,46.671361",5.550796,46.671361,37,,Adolf Braeckeveldt Drapeau belge Belgique || Heinz Wengler Drapeau : Allemagne Reich allemand,,Roger Lapébie Drapeau de France France,
E-1937-8,1937,8,Grenoble - Briançon,Grenoble,France,"5.724524,45.188529",5.724524,45.188529,Champagnole,France,"5.905725,46.746091",5.905725,46.746091,67,,Roger Lapébie Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1937-9,1937,9,Briançon - Digne-les-Bains,Briançon,France,"6.643179,44.899416",6.643179,44.899416,Genève,Suisse,"6.142296,46.198392",6.142296,46.198392,81,,Roger Lapébie Drapeau de France France,,Roger Lapébie Drapeau de France France,
E-1938-1,1938,1,Paris - Caen,Paris,France,"2.352222,48.856614",2.352222,48.856614,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,215,,Willi Oberbeck Drapeau : Allemagne Reich allemand,,Willi Oberbeck Drapeau : Allemagne Reich allemand,
E-1938-10a,1938,10a,Perpignan - Narbonne,Perpignan,France,"2.895872,42.698684",2.895872,42.698684,Saint-Brieuc,France,"-2.765835,48.51418",-2.765835,48.51418,73,,Antonin Magne Drapeau de France France,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-10b,1938,10b,Narbonne - Béziers,Narbonne,France,"3.003078,43.184277",3.003078,43.184277,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,311,,Marcel Kint Drapeau belge Belgique,,Gino Bartali Drapeau : ItalieItalie,
E-1938-10c,1938,10c,Béziers - Montpellier,Béziers,France,"3.215795,43.344233",3.215795,43.344233,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,104,,Marcel Kint Drapeau belge Belgique,,Gino Bartali Drapeau : ItalieItalie,
E-1938-11,1938,11,Montpellier - Marseille,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,42,CLM indiv,Félicien Vervaecke Drapeau belge Belgique,,Gino Bartali Drapeau : ItalieItalie,
E-1938-12,1938,12,Marseille - Cannes,Marseille,France,"5.36978,43.296482",5.36978,43.296482,Luchon,France,"0.592943,42.788963",0.592943,42.788963,107,,François Neuville Drapeau belge Belgique,,Gino Bartali Drapeau : ItalieItalie,
E-1938-13,1938,13,Cannes - Digne-les-Bains,Cannes,France,"7.017369,43.552847",7.017369,43.552847,Perpignan,France,"2.895872,42.698684",2.895872,42.698684,279,,Antonin Magne Drapeau de France France || André Leducq Drapeau de France France,,Gino Bartali Drapeau : ItalieItalie,
E-1938-14,1938,14,Digne-les-Bains - Briançon,Digne-les-Bains,France,"6.235976,44.092193",6.235976,44.092193,Marseille,France,"5.36978,43.296482",5.36978,43.296482,83,,Éloi Meulenberg Drapeau belge Belgique,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-15,1938,15,Briançon - Aix-les-Bains,Briançon,France,"6.643179,44.899416",6.643179,44.899416,Cannes,France,"7.017369,43.552847",7.017369,43.552847,83,,Félicien Vervaecke Drapeau belge Belgique,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-16,1938,16,Aix-les-Bains - Besançon,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,Digne-les-Bains,France,"6.235976,44.092193",6.235976,44.092193,198,,Éloi Meulenberg Drapeau belge Belgique,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-17a,1938,17a,Besançon - Belfort,Besançon,France,"6.024054,47.237829",6.024054,47.237829,Briançon,France,"6.643179,44.899416",6.643179,44.899416,52.5,,Jules Rossi Drapeau : ItalieItalie,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-17b,1938,17b,Belfort - Strasbourg,Belfort,France,"6.863849,47.639674",6.863849,47.639674,Aix-les-Bains,France,"5.908998,45.692341",5.908998,45.692341,171,,Glauco Servadei Drapeau : ItalieItalie,,André Leducq Drapeau de France France,
E-1938-18,1938,18,Strasbourg - Metz,Strasbourg,France,"7.747882,48.583148",7.747882,48.583148,Besançon,France,"6.024054,47.237829",6.024054,47.237829,115,,Theo Middelkamp Drapeau : Pays-Bas Pays-Bas,,André Leducq Drapeau de France France,
E-1938-19,1938,19,Metz - Reims,Metz,France,"6.176905,49.119666",6.176905,49.119666,Metz,France,"6.176905,49.119666",6.176905,49.119666,63,,Antoon van Schendel Drapeau : Pays-Bas Pays-Bas,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-2,1938,2,Caen - Saint-Brieuc,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,Reims,France,"4.031696,49.258329",4.031696,49.258329,27,CLM indiv,Félicien Vervaecke Drapeau belge Belgique,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-20a,1938,20a,Reims - Laon,Reims,France,"4.031696,49.258329",4.031696,49.258329,Paris,France,"2.352222,48.856614",2.352222,48.856614,219,,Gino Bartali Drapeau : ItalieItalie,,Gino Bartali Drapeau : ItalieItalie,
E-1938-20b,1938,20b,Laon - Saint-Quentin,Laon,France,"3.61989,49.564133",3.61989,49.564133,Narbonne,France,"3.003078,43.184277",3.003078,43.184277,237,,Jean Majerus Drapeau du Luxembourg Luxembourg,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-20c,1938,20c,Saint-Quentin - Lille,Saint-Quentin,France,"3.2874,49.847066",3.2874,49.847066,Béziers,France,"3.215795,43.344233",3.215795,43.344233,238,,Gerrit Schulte Drapeau : Pays-Bas Pays-Bas,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-21,1938,21,Lille - Paris,Lille,France,"3.057256,50.62925",3.057256,50.62925,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,62,,Éloi Meulenberg Drapeau belge Belgique,,Jean Majerus Drapeau du Luxembourg Luxembourg,
E-1938-3,1938,3,Saint-Brieuc - Nantes,Saint-Brieuc,France,"-2.765835,48.51418",-2.765835,48.51418,Belfort,France,"6.863849,47.639674",6.863849,47.639674,193,,Félicien Vervaecke Drapeau belge Belgique,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-4a,1938,4a,Nantes - La Roche-sur-Yon,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,Strasbourg,France,"7.747882,48.583148",7.747882,48.583148,260,,Jean Fréchaut Drapeau de France France,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-4b,1938,4b,La Roche-sur-Yon - La Rochelle,La Roche-sur-Yon,France,"-1.426442,46.670511",-1.426442,46.670511,Laon,France,"3.61989,49.564133",3.61989,49.564133,223,,Gino Bartali Drapeau : ItalieItalie,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-4c,1938,4c,La Rochelle - Royan,La Rochelle,France,"-1.151139,46.160329",-1.151139,46.160329,Saint-Quentin,France,"3.2874,49.847066",3.2874,49.847066,199,,Jean Fréchaut Drapeau de France France,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-5,1938,5,Royan - Bordeaux,Royan,France,"-1.043182,45.623027",-1.043182,45.623027,Lille,France,"3.057256,50.62925",3.057256,50.62925,284,,Dante Gianello Drapeau de France France,,Félicien Vervaecke Drapeau belge Belgique,
E-1938-6a,1938,6a,Bordeaux - Arcachon,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,La Roche-sur-Yon,France,"-1.426442,46.670511",-1.426442,46.670511,284,,Marcel Kint Drapeau belge Belgique,,Gino Bartali Drapeau : ItalieItalie,
E-1938-6b,1938,6b,Arcachon - Bayonne,Arcachon,France,"-1.1692,44.6528",-1.1692,44.6528,La Rochelle,France,"-1.151139,46.160329",-1.151139,46.160329,89.5,,Émile Masson Drapeau de France France,,Gino Bartali Drapeau : ItalieItalie,
E-1938-7,1938,7,Bayonne - Pau,Bayonne,France,"-1.474841,43.492949",-1.474841,43.492949,Royan,France,"-1.043182,45.623027",-1.043182,45.623027,143,,Jean Fréchaut Drapeau de France France,,Gino Bartali Drapeau : ItalieItalie,
E-1938-8,1938,8,Pau - Luchon,Pau,France,"-0.370797,43.2951",-0.370797,43.2951,Arcachon,France,"-1.1692,44.6528",-1.1692,44.6528,196,,Fabien Galateau Drapeau de France France,,Gino Bartali Drapeau : ItalieItalie,
E-1938-9,1938,9,Luchon - Perpignan,Luchon,France,"0.592943,42.788963",0.592943,42.788963,Bayonne,France,"-1.474841,43.492949",-1.474841,43.492949,48,,Glauco Servadei Drapeau : ItalieItalie,,Gino Bartali Drapeau : ItalieItalie,
E-1939-1,1939,1,Paris - Caen,Paris,France,"2.352222,48.856614",2.352222,48.856614,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,215,,Amédée Fournier Drapeau de France France,,Amédée Fournier Drapeau de France France,
E-1939-10a,1939,10a,Toulouse - Narbonne,Toulouse,France,"1.444209,43.604652",1.444209,43.604652,Brest,France,"-4.486076,48.390394",-4.486076,48.390394,175,,Pierre Cloarec Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-10b,1939,10b,Narbonne - Béziers,Narbonne,France,"3.003078,43.184277",3.003078,43.184277,Lorient,France,"-3.370245,47.748252",-3.370245,47.748252,219,,Sylvère Maes Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1939-10c,1939,10c,Béziers - Montpellier,Béziers,France,"3.215795,43.344233",3.215795,43.344233,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,126,,Pierre Jaminet Drapeau de France France,,Sylvère Maes Drapeau belge Belgique,
E-1939-11,1939,11,Montpellier - Marseille,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,Bordeaux,France,"-0.57918,44.837789",-0.57918,44.837789,226,,François Neuens Drapeau du Luxembourg Luxembourg,,Sylvère Maes Drapeau belge Belgique,
E-1939-12b,1939,12b,Saint-Raphaël - Monaco,Saint-Raphaël,France,"6.76837,43.42519",6.76837,43.42519,Toulouse,France,"1.444209,43.604652",1.444209,43.604652,201,,Marcel Kint Drapeau belge Belgique,,Sylvère Maes Drapeau belge Belgique,
E-1939-12c,1939,12c,Marseille - Saint-Raphaël,Marseille,France,"5.36978,43.296482",5.36978,43.296482,Marseille,France,"5.36978,43.296482",5.36978,43.296482,174,,Raymond Louviot Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-13,1939,13,Monaco - Monaco,Monaco,Monaco,"7.424616,43.738418",7.424616,43.738418,Monaco,Monaco,"7.424616,43.738418",7.424616,43.738418,107,,Edmond Pagès Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-14,1939,14,Monaco - Digne-les-Bains,Monaco,Monaco,"7.424616,43.738418",7.424616,43.738418,Digne-les-Bains,France,"6.235976,44.092193",6.235976,44.092193,198,,Raymond Passat Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-15,1939,15,Digne-les-Bains - Briançon,Digne-les-Bains,France,"6.235976,44.092193",6.235976,44.092193,Briançon,France,"6.643179,44.899416",6.643179,44.899416,210,,Marcel Kint Drapeau belge Belgique,,René Vietto Drapeau de France France,
E-1939-16a,1939,16a,Briançon - Bonneval-sur-Arc,Briançon,France,"6.643179,44.899416",6.643179,44.899416,Narbonne,France,"3.003078,43.184277",3.003078,43.184277,63,CLM indiv,Romain Maes Drapeau belge Belgique,,Romain Maes Drapeau belge Belgique,
E-1939-16b,1939,16b,Bonneval-sur-Arc - Bourg-Saint-Maurice,Bonneval-sur-Arc,France,"7.046231,45.371599",7.046231,45.371599,Béziers,France,"3.215795,43.344233",3.215795,43.344233,120,,Éloi Tassin Drapeau de France France,,Jean Fontenay Drapeau de France France,
E-1939-16c,1939,16c,Bourg-Saint-Maurice - Annecy,Bourg-Saint-Maurice,France,"6.769548,45.618598",6.769548,45.618598,Montpellier,France,"3.876716,43.610769",3.876716,43.610769,244,,Pierre Cloarec Drapeau de France France,,Jean Fontenay Drapeau de France France,
E-1939-17a,1939,17a,Annecy - Dole,Annecy,France,"6.129384,45.899247",6.129384,45.899247,Monaco,Monaco,"7.424616,43.738418",7.424616,43.738418,207,,Amédée Fournier Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-17b,1939,17b,Dole - Dijon,Dole,France,"5.49081,47.09534",5.49081,47.09534,Saint-Raphaël,France,"6.76837,43.42519",6.76837,43.42519,144,,Lucien Storme Drapeau belge Belgique,,René Vietto Drapeau de France France,
E-1939-18a,1939,18a,Dijon - Troyes,Dijon,France,"5.04148,47.322047",5.04148,47.322047,Bonneval-sur-Arc,France,"7.046231,45.371599",7.046231,45.371599,69,CLM indiv,Karl Litschi Drapeau de Suisse Suisse,,René Vietto Drapeau de France France,
E-1939-18b,1939,18b,Troyes - Paris,Troyes,France,"4.074735,48.296592",4.074735,48.296592,Bourg-Saint-Maurice,France,"6.769548,45.618598",6.769548,45.618598,311,,Edward Vissers Drapeau belge Belgique,,René Vietto Drapeau de France France,
E-1939-2a,1939,2a,Caen - Vire,Caen,France,"-0.370679,49.182863",-0.370679,49.182863,Annecy,France,"6.129384,45.899247",6.129384,45.899247,148,,Pierre Jaminet Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-2b,1939,2b,Vire - Rennes,Vire,France,"-0.888482,48.837781",-0.888482,48.837781,Dole,France,"5.49081,47.09534",5.49081,47.09534,27,CLM indiv,Maurice Archambaud Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-3,1939,3,Rennes - Brest,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,Dijon,France,"5.04148,47.322047",5.04148,47.322047,71,,Maurice Archambaud Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-4,1939,4,Brest - Lorient,Brest,France,"-4.486076,48.390394",-4.486076,48.390394,Troyes,France,"4.074735,48.296592",4.074735,48.296592,212,,Fabien Galateau Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-5,1939,5,Lorient - Nantes,Lorient,France,"-3.370245,47.748252",-3.370245,47.748252,Paris,France,"2.352222,48.856614",2.352222,48.856614,157,,François Neuens Drapeau du Luxembourg Luxembourg,,René Vietto Drapeau de France France,
E-1939-6a,1939,6a,Nantes - La Rochelle,Nantes,France,"-1.553621,47.218371",-1.553621,47.218371,Vire,France,"-0.888482,48.837781",-0.888482,48.837781,121,,Maurice Archambaud Drapeau de France France,,René Vietto Drapeau de France France,
E-1939-6b,1939,6b,La Rochelle - Royan,La Rochelle,France,"-1.151139,46.160329",-1.151139,46.160329,Rennes,France,"-1.675708,48.113475",-1.675708,48.113475,102,,Pierre Gallien Drapeau de France France,,René Vietto Drapeau de France France,
